mot_cpf,mot_rg,mot_nome,mot_renach,mot_telefone,mot_status,mot_cep,mot_rua,mot_bairro
59805604892,94102550,Delilah Ratliff,JO830043298,96042408376,0,15746869,39649 North New Kensington Ct.,Wichita Falls
3934273480,6478667,Philip Gould,SC642829086,97633076560,1,65043178,67132 West Mauritania Ct.,St. George
58463718818,44721610,Judah Pope,CR086685488,60940208962,0,16551331,46982  Hopkinsville Ct.,Newton
99103987654,89227152,Chloe Leon,IQ724102341,82160763623,0,20140043,15707 East South Africa Ave.,Norton
87056660503,52314644,Sylvia Campbell,MC578562278,30352490488,1,24948219,82797 South Saint Kitts and Nevis Ave.,Boulder Junction
96911433225,70674276,Perry Roach,EB042394489,25064287908,1,12892713,99268 North Virgin Islands, British Ave.
28256781112,88881076,Kasimir Wyatt,XQ372542824,93004677756,0,51442614,4879 East Gibraltar Way,Redondo Beach
26215715510,13947889,Kaseem Shields,II798256354,85122595867,0,86559734,26111 South Chad Ave.,Ansonia
77688092556,57426439,Karly Marshall,KW918078988,69892485684,1,77248874,27220 South Arcadia Way,Pittston
84461627600,65155876,Thane Patterson,JJ850071485,28886866821,1,70952863,25427  Fort Smith Way,Charleston
45827946010,89638257,Hilary Conrad,UY804028864,4449902325,1,38800876,19695 South Costa Rica Ct.,Weirton
31373382527,80263038,Shaine Martin,HN047363364,75991567443,1,85141221,94643 East Cocos (Keeling) Islands Blvd.,Bend
60780382281,24224930,Kennan Alvarado,FT362326882,75542082390,0,93993192,33483  Anguilla Ave.,Hazleton
44037171172,24057926,Caryn Mason,QO118855609,23395855284,0,11148047,94423 West Benin Way,Duarte
37518271631,27179468,Samson Lawrence,SI801088887,41973476997,0,35364737,7286 East Burundi Ct.,Fajardo
13805781589,27217928,Malik Boyle,RP621077328,65344054380,0,57955236,65634  Benin St.,Chicopee
34166404214,71361549,Lane Bishop,AO239246702,50789160147,0,66718455,23586 North Algeria Way,Spartanburg
25989990876,15755482,Quamar Mills,AB066917226,64096633327,0,99946703,73480  Chile Blvd.,Chester
84379976955,14440103,Clarke Conley,AT119837661,23874338437,0,8458554,37964 South Charlotte Blvd.,Waterloo
47703524924,86459253,Debra Pittman,BC084367891,73304717712,0,40621921,50233 East Jordan Way,Terre Haute
69153981124,36892279,Lester Pope,LM407036735,52415459674,1,62414830,10323 East Vanuatu Blvd.,Mesa
18718258531,57089191,Cameran Valencia,OK831486021,16773454409,1,5200489,8753 East Paraguay Ln.,La Habra
30112288248,96909082,Colorado Burgess,GS299615440,28356810556,1,50566014,56704 West Guam Ave.,Monongahela
86146168875,3486786,Edward Montgomery,RK065809222,77519140842,0,19942282,66670 West Bangladesh Way,Abilene
94985546197,64799473,Barry Banks,GU984083540,36228634335,1,29943868,8517 West Andorra Ln.,Santa Cruz
71093704406,20297887,Alexandra Charles,DM157543083,68744192310,1,48612556,36853 North Fountain Valley Ave.,Watervliet
32066569989,9082240,Davis Hoover,PR789663826,22802471011,0,83309788,23293 North Israel Ln.,Williamsport
93022409157,76478327,Germane Lee,IL883791435,17177041691,0,37040491,28146 West Indonesia Ln.,Areceibo
7036956540,51012838,Charity Graham,GX452860861,97264029442,0,93653019,51592 South Congo St.,Indianapolis
11818154431,24082621,Clark Levine,JD356296383,67287266093,0,59751184,62061  Australia Ave.,Del Rio
72896185188,90010021,Hayden Mendoza,PE952992217,98180815762,0,78652208,53206 East Poland Way,Evanston
6561896661,11992222,Rachel Sloan,XV835595858,52324611559,1,14129005,52686  Bahamas Way,Fairfield
83866452175,5133720,Vivian Knowles,UO652418334,67302549814,0,54152728,7944  Bosnia and Herzegovina Ln.,Ventura
33210792795,91143976,Xavier Dunn,VP928455145,77371870574,1,52679049,40020 South Eureka St.,Dubuque
16862585418,67326113,Jescie Odom,WF570273399,89602460500,0,44562040,20529  China Ln.,Falls Church
53726650323,59654393,William Weaver,ZI897885317,42989356061,1,37447893,88116 South Bangor Ct.,Fort Worth
49697201330,16026975,Isaiah Cervantes,LP026294580,60795479857,0,66163851,32118 East Ireland Blvd.,Superior
334144508,29375619,Orli Matthews,WD151427465,74636066788,1,21109868,78837 East Viet Nam Blvd.,Shawnee
61675420000,34080639,Warren Holman,EP522963982,70650637268,0,47658406,69132 North Brazil Ct.,Franklin
23267223233,73990138,Demetria Bowen,IJ063562328,5782818179,1,26074775,31830 North British Indian Ocean Territory Ct.,Greenville
48088999475,36714965,Madonna Rose,SK110141052,95060801113,1,14520500,71761 East Central African Republic Blvd.,La Habra
51363472189,65867702,Destiny Anthony,TY563768803,63715922881,0,58052774,4532 South Flint Blvd.,Kenner
25032914226,22789482,Hayfa Romero,VY463009367,99630509893,1,42477226,45438 South Lithuania Way,West Palm Beach
84285687935,92117410,Hedy Franklin,ZB722373012,13514340410,1,28412333,82613 South Janesville Ave.,Seward
18108385276,91162169,Serena Keller,PE335945760,31823420682,0,98420745,74403 North Palos Verdes Estates Way,Dixon
92832979051,60561385,Gary Wood,DW086398058,32135741959,1,43885949,37632 East Cohoes Ln.,Irvine
63630409957,38584076,Ori Higgins,HH520808659,88934896668,0,23231690,97362 South Bahrain Ct.,Gold Beach
84616696708,50991766,Wyoming Giles,ZV109199799,4659482000,1,34079453,72204  Basin St.,Waco
4673109598,48691091,Oren Glover,WA819920379,39015182145,1,99622055,11767 South Benin Blvd.,Saint Paul
90062345931,24425141,Kane Fields,DS767595582,36555844307,1,20846062,40853 East Slovakia Ave.,Alhambra
63022646603,69055160,Cooper Aguilar,VV884337551,31952919889,0,73308590,50823  Burkina Faso St.,Corinth
12213876036,56477093,Ishmael Barron,FJ320439359,80548171972,1,23196867,84832  Paraguay Way,Rancho Cordova
28490626356,98187571,Nomlanga Hill,TG607652617,28886313544,0,71763671,9645 North Denver Ct.,Danville
34004628224,90473910,Nichole Vincent,WL072366877,71481229611,1,94682415,97574  Montserrat Ave.,Valparaiso
45700876354,73913404,Christopher Blevins,RQ969556655,34486422533,0,31346835,33463 South Zambia Blvd.,Provo
68552380858,16845190,Forrest Langley,VU412486747,76864025328,1,1033498,23594  Hollister St.,West Allis
69095578984,68258084,Natalie Garrett,WF438422700,78188824237,0,1936776,10172 East Greenland St.,Indio
40618814783,3652988,Fletcher Washington,LB203218146,97441125632,0,10193940,93019 East Burkina Faso St.,Fallon
69541025760,39894424,Uriel Battle,CE748230296,16961268414,1,76408845,4380  Tokelau Ave.,Fulton
31734665055,21749806,Astra Goodman,EG614680924,83113166831,0,2437838,92671 South United Arab Emirates Ct.,Port St. Lucie
69429960902,94770780,Leo Garner,RB096119973,66786106634,0,56473660,35186 West Saint Lucia Ct.,Sunbury
29956961017,56971815,Keith Torres,ZH902216048,71847410040,1,91708933,41706 South Taiwan, Province of China Ave.
3081860527,15763208,Sonia Waters,GV656613716,22975576203,0,32044095,6376 East Albania Way,Signal Hill
5048229826,36801199,Uriah Medina,ZE210309177,71542984575,1,28162670,81068  Manchester Ln.,Ann Arbor
14841204650,90616857,Graham Daugherty,OA872984771,2123163106,0,12569663,39649  Connellsville Blvd.,Milford
15134149011,14308827,Hoyt Daniels,CV776538642,32715835069,0,29532020,89103 North Bulgaria Ln.,Cedar Rapids
4901380689,37767606,Trevor Berry,GT635144865,14284150523,0,63962114,93100  Sri Lanka Ln.,Spartanburg
67296829609,96145278,Ezekiel Cole,VS248675027,21848563267,0,16297058,56303 West Cicero Ct.,Franklin
14104432387,78883912,Preston Vang,AB072191916,6496087479,0,36289378,96065  Norman Blvd.,Cody
2321742453,46484428,Leah Vang,AW094247244,40788732210,0,42255102,84088 West Afghanistan Blvd.,Blythe
75420555900,48043414,Jamalia Clayton,MO615183135,64951756424,1,78426861,8450  Australia Ct.,Trenton
5952458043,93025138,Halla Snow,TZ364848200,26629854817,0,11057410,95737  Derby Ave.,New London
72953220839,59395720,Malcolm Chen,XC066647440,10614911320,1,7192461,47160 West Arvada St.,Cincinnati
51032466513,18521504,Janna Rowe,QX725239422,50398677542,0,52037699,19981 North Qatar St.,Bradbury
6453062644,88170313,Bruce Velez,PC647648217,51013624304,0,3853302,77815 East United Arab Emirates Ave.,Morgan City
48507534855,45140168,Peter Palmer,KW332251365,91705026486,1,32067767,62361 West Qatar Ave.,Seward
82987221214,73273044,Charles Baxter,IK986439572,91885165930,1,41127634,55985 North Croatia Ct.,West Bend
67162379938,18807929,Adam Cunningham,GR909599693,96771055525,0,97335606,75715 South Palau St.,Shawnee
12107188938,49694844,Gemma Cook,HD305186428,11747070749,1,35202190,10440 North Port Huron Ln.,Texarkana
81627241842,60498529,Plato Strong,MU992567216,91408207455,1,5604376,6404 South Meridian St.,Bristol
98805261370,53377117,Merrill Barker,WE923833390,47881016287,0,41804258,33690 West Bermuda Ave.,Juneau
37309852049,7846304,Roanna Ware,AZ693247777,87745570924,1,78162400,70194 West Greenfield St.,West Covina
79395076217,35968424,Barclay Kramer,EE564605062,8010391175,1,10024538,79092  Barbados Way,Passaic
26577858683,45307148,Signe Montoya,NJ237946960,85051086950,1,43721031,1068  Morgan City St.,Stanton
27415399198,37349443,Yeo Mitchell,GQ206549754,87357860229,0,29024679,33956 North Cyprus Ct.,Egg Harbor
20689011598,93286162,Mufutau Osborn,NJ804169901,55874636768,1,13320677,18048 East Qatar Blvd.,Oxford
15981317946,8782571,Kyra Mcfarland,RN820558154,88794634052,1,69851293,55374 North Aberdeen Blvd.,Bend
13211460732,76012830,Rinah Decker,FO179392513,74492501024,1,21396382,82556 North Congo Way,Vincennes
86804528672,23089654,Craig Odonnell,ST383100875,16674974313,0,2076706,12447 North Lithuania Way,Evanston
19157347021,18643600,Dominic Glenn,KH289958292,51061455082,1,63127204,67699 South Bolivia Way,Merced
997561858,58470206,Shellie Decker,KC040739753,25744154301,1,19727645,32511 East Norway Ct.,Rancho Santa Margarita
15671264404,15820150,Kieran Rose,GZ698302735,10293366738,0,35087103,65415 West Iraq Ln.,Batavia
82714265940,73590292,Amena Russo,SF655681270,96093163134,0,69937321,10159 North Methuen Ln.,Bradford
56259983482,71436440,Kenneth Downs,NB413296571,65487790531,0,15135768,41052  Gibraltar Way,Zanesville
15033701026,18487315,Otto Adkins,YY323912488,25328607075,0,20639461,16745 North Hollister Ln.,Plantation
27389886894,51711330,Lillith Rivera,TY504092837,97709923956,1,35980257,25507 South Christmas Island Ln.,Denver
63716950831,55437099,Skyler Clarke,UF834281281,43937066308,0,88140303,56991 East Chile Ln.,Lodi
4259840587,96866043,Wesley Baird,PY482810185,49788879097,0,92013081,33719 East Gabon Ave.,Gold Beach
13126790262,39537045,Nigel Porter,JF965541815,26089008975,0,43268161,71175 South Hanahan Ave.,McAlester
90556867823,54293933,Odette Porter,US730637125,28012596763,1,4299,99995 East Auburn St.,Artesia
34366557619,11934756,Julie Freeman,RT371901341,93955168134,0,12497163,67385 North Charlotte Amalie Blvd.,Alhambra
96090631945,94372668,Ina Moran,CK498603931,82577493984,0,29091021,79747  Agawam Ln.,Olean
3500117406,76348267,Elaine Phillips,WG220198502,347472409,1,1640518,5690 North Bahrain Ln.,Blythe
38673325005,12169767,Nash Wheeler,OM183617190,61927758151,1,36431328,71086 West Beaumont Ct.,Geneva
23478656826,48714991,Brynne English,MW248723341,99008791810,0,44588067,86139 East Chad Ave.,DuBois
97868838316,65261450,Dawn Pitts,OD110466382,14495054679,1,92917533,68678 South Colombia St.,Muncie
28808886489,14706968,Yetta Erickson,PG844361448,65116456151,0,49526951,33664 South Anguilla Ln.,Burbank
7443154252,92436529,Shana Combs,IO852916512,13794837825,0,88669744,26718 North Cypress Ln.,Signal Hill
58999872087,19831009,Warren Lamb,JP477080659,82746788104,1,50425924,51527 North San Marino Way,Hamilton
95228906327,48672222,Skyler Mccarthy,DW741982417,50071047144,0,17803880,89734 West Kyrgyzstan St.,Pasco
25348674464,21190988,Caesar Henson,GI432688960,21040774046,1,71593431,76966  Belgium Blvd.,Berkeley
6979089514,10909890,Mara Greer,NP219218572,81931437331,1,36592627,99382 North Bermuda St.,Overland Park
76534745944,99413496,Gretchen Best,CM686328800,28398579864,1,72230536,85141 West Burundi Ave.,South Bend
37654508579,97868437,Cassidy Marsh,QK854412325,59146363178,0,73623483,23475 West Fond du Lac Ct.,El Cerrito
31450331267,39733766,Hasad Brennan,JA168226971,46170802063,0,64080673,6691 North Lander Ave.,Boulder Junction
52215049630,8042651,Jayme Harris,OJ235644270,20574944495,0,55235149,97819 South Brazil Ave.,Boulder Junction
87061654326,39167315,James Kemp,HC961800957,91064440993,0,54567453,95164  Rwanda St.,Grafton
59066030863,28557399,Lyle Moon,ND703533027,75625208451,0,79953338,34152 East Bouvet Island Ln.,Cumberland
46085908549,21703057,Yolanda Cruz,UA379483783,95788210772,1,35284587,6077  Australia Way,Tonawanda
15654655471,53507819,Brennan Gallegos,OY877306855,67120408867,0,43036060,90030 North Brunei Darussalam Way,Sunbury
80881465314,13216403,Joel Aguilar,ZW081021835,88567372360,1,56924743,79413  Nicaragua St.,Scottsbluff
29656594459,69824205,Justine Wilson,VJ997125475,81896465403,0,87642853,44626 East Oman St.,Avalon
72444233116,92203909,Scarlett Ayala,GJ394055762,95928439001,1,47321694,55029  Honduras St.,Kearns
15203323725,27052297,Stephanie Justice,JV304843269,73004852224,1,21438717,53179 South Hermosa Beach Ave.,Galesburg
12917219396,61062054,Priscilla Rodgers,KK524286963,82058377970,0,68235644,35520 East Christmas Island Ln.,Ardmore
61401187066,78544890,Virginia Johnston,WX570785111,77921426955,0,50264275,9312 East Saint Pierre and Miquelon Ct.,Alexandria
30425902988,77560954,Meghan Durham,YT342093697,36761303704,0,24387470,67030 West Azusa Way,Topeka
62848291247,53365316,Kimberly Reyes,ZU306784796,49237018246,1,16162802,74642 West Anguilla Ct.,Fond du Lac
56147691410,9808994,Devin Phillips,XL185127939,74680741605,1,26803556,23711 West Bethany St.,Yakima
82333163060,46588239,Patrick Ochoa,WU078483679,11771162326,0,91696123,45030 West Enid Way,Chino
11508657107,82104590,Yolanda Lawson,OE909925594,97307103180,0,78495781,94845 South Highland Park Ct.,Watervliet
30780756578,79995322,Britanni Dickson,FT906924056,26216461183,1,47766365,79004 South Irvine Way,Bridgeport
85990275232,49429841,Kato Melendez,XA737759743,1751008690,0,74215339,3811 North Chile Blvd.,Compton
62604660008,78991168,Ifeoma Mcgee,JY266837792,88308972760,0,35734138,70741 North Albania Way,Jamestown
35915465157,66086526,Audrey Jacobs,BM257260035,85542810184,1,76829491,24776 South Bell Gardens Ct.,Mankato
60033597472,82172819,Hakeem Avery,WG333873775,97708248692,1,19102581,5344  Australia Ct.,Eden Prairie
10992357673,75696017,Garth Hebert,IN573463476,98279705613,1,93691881,79651  Northern Mariana Islands Ave.,Douglas
4997519873,31528745,Ryan Wilcox,JM952153881,84831569497,0,39184240,81956 East Cary St.,Somersworth
98550917975,76407077,Alexander Tate,PN268255698,97738751462,0,45138836,94930  Bolivia Blvd.,White Plains
60877259319,45715994,Hedda Carr,YY950139080,27636572057,1,27719083,53534 West Korea, Republic of St.
6520902727,69235045,Daphne Rosa,GP031749260,36268289558,0,98209941,60489 West Libyan Arab Jamahiriya Ct.,Agawam
5141071269,49916938,Ainsley Frazier,HN463605123,81851359,1,14000990,90797 West Birmingham Ln.,Greensburg
4700352858,64503212,Abel Navarro,RR972459913,26517071859,1,33863894,17690 South Cape May Ave.,Berlin
37226257270,71380495,Quemby Price,HM553493064,26315520220,0,60409971,55548  Fiji Way,Kalispell
33816100183,63687079,Rana Abbott,GA474041738,94764928402,1,17588634,45757 North Carrollton Blvd.,Palmdale
28136850062,43903518,Chava Houston,DE270276611,91613005036,1,62303436,16331 North Ireland Ln.,San Marino
44759329697,92593266,Nathaniel Stone,ND492485048,92124762554,0,79964805,19187 West Bismarck Ave.,Union City
21964654424,3325448,Ina Black,SH177267597,73166831483,0,88959757,22924 North Crown Point St.,Virginia Beach
52138250652,72824595,Abigail Golden,CL719184996,76584352831,0,49193818,30115 West Malta Ave.,Mason City
55159840756,12029330,Ori Nguyen,NL788989561,63358870841,0,79217393,17774 North Bulgaria Way,Cedar City
1263475771,35659967,Pandora Cobb,WI548402014,4400076262,0,34196026,71733  Alhambra Way,Colorado Springs
22574085697,71697223,Cailin Sanchez,IK980920516,30791204419,1,2144459,92955  Malawi Ave.,Boston
38884190750,12015267,Harlan Mcmillan,QY135675511,55205058345,1,48730404,12606 East Hollister St.,Egg Harbor
50380383674,41731253,Silas Martinez,MI984012922,61758548859,1,67321073,76232 West Artesia Ct.,Austin
27156976905,21343446,Genevieve Mayo,CP077937047,98484839699,0,94263976,32169 South Brazil Ct.,New Madrid
88136633754,83758998,Asher Valdez,MU102120194,60339269811,0,2676435,23624  Antigua and Barbuda Blvd.,Barrow
11479676042,42725212,Jonas Haynes,WB006476108,1555013956,0,78006318,80949 West Azerbaijan Blvd.,Oshkosh
44255462210,81514675,Keane Calderon,VI731804738,48648983678,0,51777194,71000 West Heard Island and Mcdonald Islands Ln.,Albany
3286271003,828793,Brian Rose,UF157830168,80025180598,1,27516825,14307  Canada Ave.,Hartland
91383309782,38510581,Hu Bonner,VV655777972,89235597866,0,30555864,47601  Angola Way,Lockport
63408610920,92467573,Keelie Thompson,AZ700000300,75941510203,0,17714282,29023  Panama Blvd.,Lincoln
55369841471,61552851,Ifeoma Phillips,HZ968152351,9483747967,1,55194447,11680 South Spain Way,Rancho Cordova
74025683701,12398296,Geraldine Baker,TG193022993,25535412668,1,83353958,52746 South Congo St.,Redlands
58026924418,88380269,Kyra Ratliff,DW315500995,49445891114,0,45252911,63565 East Afghanistan St.,Nenana
60515419007,20319598,Branden Mullins,AX060539185,83712992120,0,76633810,93591 West Parkersburg Ln.,Dalton
40675193834,34243165,David Burton,JO787903376,45809467624,0,42280167,4654 East Armenia St.,Cheyenne
53614401445,16698364,Cara Ross,HA586822903,86848111811,0,18174054,60845 East Malawi Ct.,Manhattan Beach
48185219098,25126343,Christine Cross,BG899972456,84199766801,1,14618928,3571 South Amesbury Ave.,Dodge City
2356669232,31999570,Kaitlin Nielsen,FY387226925,55135941751,0,76008491,85727 West Akron Ave.,Erie
72822890265,9693303,Eric Obrien,PY591050674,59806731831,1,88375360,40020 West Dominican Republic Way,Williamsburg
4994510595,78001563,Stone Johnson,ZZ017009275,10027341672,0,62328516,17374  Bhutan Blvd.,Blacksburg
36482168446,97369559,Pandora Townsend,ME009500347,35866681745,1,3010183,6899  Atwater Blvd.,Norton
